"","VIHI_ID","sentence","token","lemma","upos","CBOI_Mean","group"
"11709","TD_473_844","see you soon mate","soon","soon","ADV",3.458333333,"TD"
"11710","TD_473_844","see you soon mate","mate","mate","VERB",2.5,"TD"
"11711","TD_473_844","big jump yay","big","big","ADJ",4,"TD"
"11712","TD_473_844","big jump yay","jump","jump","NOUN",4.806451613,"TD"
"11713","TD_473_844","oh big jump","big","big","ADJ",4,"TD"
"11714","TD_473_844","oh big jump","jump","jump","NOUN",4.806451613,"TD"
"11715","TD_473_844","ready","ready","ready","ADJ",2.804347826,"TD"
"11716","TD_473_844","shouldnt it have gone off twenty minutes or so ago","gone","go","VERB",3.444444444,"TD"
"11717","TD_473_844","shouldnt it have gone off twenty minutes or so ago","off","off","ADV",4.916666667,"TD"
"11718","TD_473_844","shouldnt it have gone off twenty minutes or so ago","minutes","minute","NOUN",3.24,"TD"
"11719","TD_473_844","shouldnt it have gone off twenty minutes or so ago","so","so","ADV",2.04,"TD"
"11720","TD_473_844","shouldnt it have gone off twenty minutes or so ago","ago","ago","ADV",1.846153846,"TD"
"11721","TD_473_844","what time is it","time","time","NOUN",2.666666667,"TD"
"11722","TD_473_844","what time is it","is","be","VERB",3.441176471,"TD"
"11723","TD_473_844","thats actually a drink that Im still drinking","thats","that","NOUN",2.407407407,"TD"
"11724","TD_473_844","thats actually a drink that Im still drinking","actually","actually","ADV",2.538461538,"TD"
"11725","TD_473_844","thats actually a drink that Im still drinking","drink","drink","NOUN",6.708333333,"TD"
"11726","TD_473_844","thats actually a drink that Im still drinking","still","still","ADV",2.62962963,"TD"
"11727","TD_473_844","thats actually a drink that Im still drinking","drinking","drink","VERB",6.708333333,"TD"
"11728","TD_473_844","I know Ive drank xxx in the car","know","know","VERB",3.615384615,"TD"
"11729","TD_473_844","I know Ive drank xxx in the car","drank","drank","VERB",3.52,"TD"
"11730","TD_473_844","I know Ive drank xxx in the car","car","car","NOUN",6.52,"TD"
"11731","TD_473_844","well go past nursery","go","go","VERB",3.444444444,"TD"
"11732","TD_473_844","what does Lilly want to have","want","want","VERB",3.375,"TD"
"11733","TD_473_844","what does Lilly want to have","have","have","VERB",2.977777778,"TD"
"11734","TD_473_844","were gonna go past the nursery","gon","go","VERB",3.444444444,"TD"
"11735","TD_473_844","were gonna go past the nursery","go","go","VERB",3.444444444,"TD"
"11736","TD_473_844","were nearly done nearly done","nearly","nearly","ADV",2,"TD"
"11737","TD_473_844","were nearly done nearly done","done","do","VERB",3.674418605,"TD"
"11738","TD_473_844","were nearly done nearly done","nearly","nearly","ADV",2,"TD"
"11739","TD_473_844","were nearly done nearly done","done","do","VERB",3.674418605,"TD"
"11740","TD_473_844","I was drawing a star","drawing","draw","VERB",5.16,"TD"
"11741","TD_473_844","I was drawing a star","star","star","NOUN",3.538461538,"TD"
"11742","TD_473_844","can you draw a star","draw","draw","VERB",5.16,"TD"
"11743","TD_473_844","can you draw a star","star","star","NOUN",3.538461538,"TD"
"11744","TD_473_844","oh a circle","circle","circle","NOUN",4.84375,"TD"
"11745","TD_473_844","thats better than a star isnt it","thats","that","NOUN",2.407407407,"TD"
"11746","TD_473_844","thats better than a star isnt it","better","better","ADJ",2.923076923,"TD"
"11747","TD_473_844","thats better than a star isnt it","star","star","NOUN",3.538461538,"TD"
"11748","TD_473_844","wow thats big","big","big","ADJ",4,"TD"
"11749","TD_473_844","are you drawing on Daddy","drawing","draw","VERB",5.16,"TD"
"11750","TD_473_844","=gasps","gasps","gasp","VERB",3.035714286,"TD"
"11751","TD_473_844","no <you monkey> = laughs","monkey","monkey","NOUN",3.53125,"TD"
"11752","TD_473_844","no <you monkey> = laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11753","TD_473_844","can we draw on Lilly","draw","draw","VERB",5.16,"TD"
"11754","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11755","TD_473_844","all gone","gone","gone","ADJ",3.923076923,"TD"
"11756","TD_473_844","more","more","more","ADJ",3.565217391,"TD"
"11757","TD_473_844","do you want the truck","want","want","VERB",3.375,"TD"
"11758","TD_473_844","do you want the truck","truck","truck","NOUN",6.208333333,"TD"
"11759","TD_473_844","<ice cream> = sings","ice","ice","NOUN",5.857142857,"TD"
"11760","TD_473_844","<ice cream> = sings","cream","cream","NOUN",4.870967742,"TD"
"11761","TD_473_844","<ice cream> = sings","ice","ice","NOUN",5.857142857,"TD"
"11762","TD_473_844","<ice cream> = sings","cream","cream","NOUN",4.870967742,"TD"
"11763","TD_473_844","<ice cream> = sings","ice","ice","NOUN",5.857142857,"TD"
"11764","TD_473_844","<ice cream> = sings","cream","cream","NOUN",4.870967742,"TD"
"11765","TD_473_844","<ice cream> = sings","ice","ice","NOUN",5.857142857,"TD"
"11766","TD_473_844","<ice cream> = sings","cream","cream","NOUN",4.870967742,"TD"
"11767","TD_473_844","you did scream didnt you","did","do","VERB",3.674418605,"TD"
"11768","TD_473_844","you did scream didnt you","scream","scream","NOUN",4.541666667,"TD"
"11769","TD_473_844","there you go","there","there","ADV",2.958333333,"TD"
"11770","TD_473_844","there you go","go","go","VERB",3.444444444,"TD"
"11771","TD_473_844","you want rubber duckies","want","want","VERB",3.375,"TD"
"11772","TD_473_844","you want rubber duckies","rubber","rubber","NOUN",4.393939394,"TD"
"11773","TD_473_844","<rubber ducky> = sings","rubber","rubber","NOUN",4.393939394,"TD"
"11774","TD_473_844","<youre the one> = sings","youre","your","VERB",4,"TD"
"11775","TD_473_844","<you make bath time lots of fun> = sings","make","make","VERB",3.32,"TD"
"11776","TD_473_844","<you make bath time lots of fun> = sings","time","time","NOUN",2.666666667,"TD"
"11777","TD_473_844","<you make bath time lots of fun> = sings","lots","lot","NOUN",3.407407407,"TD"
"11778","TD_473_844","<you make bath time lots of fun> = sings","fun","fun","NOUN",3.970588235,"TD"
"11779","TD_473_844","you want all your rubber duckies","want","want","VERB",3.375,"TD"
"11780","TD_473_844","you want all your rubber duckies","rubber","rubber","NOUN",4.393939394,"TD"
"11781","TD_473_844","where are they","where","where","ADV",2.48,"TD"
"11782","TD_473_844","<huh> = gasps is that them","gasps","gasp","VERB",3.035714286,"TD"
"11783","TD_473_844","<huh> = gasps is that them","is","be","VERB",3.441176471,"TD"
"11784","TD_473_844","which one","one","one","NOUN",3.52,"TD"
"11785","TD_473_844","this one","one","one","NOUN",3.52,"TD"
"11786","TD_473_844","is that the one you want","is","be","VERB",3.441176471,"TD"
"11787","TD_473_844","is that the one you want","one","one","NOUN",3.52,"TD"
"11788","TD_473_844","is that the one you want","want","want","VERB",3.375,"TD"
"11789","TD_473_844","whered Lilly go","whered","where","VERB",2.48,"TD"
"11790","TD_473_844","whered Lilly go","go","go","VERB",3.444444444,"TD"
"11791","TD_473_844","whered Lilly go","whered","where","VERB",2.48,"TD"
"11792","TD_473_844","whered Lilly go","go","go","VERB",3.444444444,"TD"
"11793","TD_473_844","how about that one","how","how","ADV",2.62962963,"TD"
"11794","TD_473_844","how about that one","one","one","NOUN",3.52,"TD"
"11795","TD_473_844","here Lilly","here","here","ADV",3.714285714,"TD"
"11796","TD_473_844","there we go","there","there","ADV",2.958333333,"TD"
"11797","TD_473_844","there we go","go","go","VERB",3.444444444,"TD"
"11798","TD_473_844","whats it on","whats","what","VERB",2.333333333,"TD"
"11799","TD_473_844","oh oh Mommy closed the door did she","closed","close","VERB",3.76,"TD"
"11800","TD_473_844","oh oh Mommy closed the door did she","door","door","NOUN",6.791666667,"TD"
"11801","TD_473_844","can Daddy have a kiss my love","have","have","VERB",2.977777778,"TD"
"11802","TD_473_844","can Daddy have a kiss my love","kiss","kiss","NOUN",5.739130435,"TD"
"11803","TD_473_844","can Daddy have a kiss my love","love","love","NOUN",4.395759717,"TD"
"11804","TD_473_844","I love you sweetheart","love","love","VERB",4.395759717,"TD"
"11805","TD_473_844","ah not in there","there","there","ADV",2.958333333,"TD"
"11806","TD_473_844","I love you sweetie","love","love","VERB",4.395759717,"TD"
"11807","TD_473_844","night night","night","night","NOUN",3.47826087,"TD"
"11808","TD_473_844","night night","night","night","NOUN",3.47826087,"TD"
"11809","TD_473_844","xxx keeping him on hold","keeping","keep","VERB",3.807692308,"TD"
"11810","TD_473_844","xxx keeping him on hold","hold","hold","NOUN",4.945945946,"TD"
"11811","TD_473_844","very well then","very","very","ADV",2.035714286,"TD"
"11812","TD_473_844","very well then","well","well","ADV",3,"TD"
"11813","TD_473_844","very well then","then","then","ADV",2.086956522,"TD"
"11814","TD_473_844","no rush","rush","rush","NOUN",3.08,"TD"
"11815","TD_473_844","what noise do seagulls make","noise","noise","NOUN",4.841549296,"TD"
"11816","TD_473_844","what noise do seagulls make","make","make","VERB",3.32,"TD"
"11817","TD_473_844","they go <rah> = imitatesseagulls","go","go","VERB",3.444444444,"TD"
"11818","TD_473_844","and its all down your shirt","shirt","shirt","NOUN",6.782608696,"TD"
"11819","TD_473_844","how we dirty","how","how","ADV",2.62962963,"TD"
"11820","TD_473_844","how we dirty","dirty","dirty","ADJ",3.96875,"TD"
"11821","TD_473_844","yeah I think he got two point four","think","think","VERB",3.518518519,"TD"
"11822","TD_473_844","yeah I think he got two point four","got","get","VERB",3.423076923,"TD"
"11823","TD_473_844","yeah I think he got two point four","point","point","NOUN",5.16,"TD"
"11824","TD_473_844","cause because the maximum speeds just xxx","cause","cause","VERB",1.814814815,"TD"
"11825","TD_473_844","cause because the maximum speeds just xxx","speeds","speed","NOUN",2.869565217,"TD"
"11826","TD_473_844","cause because the maximum speeds just xxx","just","just","ADV",2.068181818,"TD"
"11827","TD_473_844","what are you doing now","doing","do","VERB",3.674418605,"TD"
"11828","TD_473_844","what are you doing now","now","now","ADV",3.115384615,"TD"
"11829","TD_473_844","where","where","where","ADV",2.48,"TD"
"11830","TD_473_844","aw what about the clock","clock","clock","NOUN",5.925925926,"TD"
"11831","TD_473_844","all right","right","right","ADJ",3,"TD"
"11832","TD_473_844","watch out","watch","watch","VERB",4.875,"TD"
"11833","TD_473_844","cool","cool","cool","ADJ",3.708333333,"TD"
"11834","TD_473_844","if you get xxx use it dont you","get","get","VERB",3.423076923,"TD"
"11835","TD_473_844","if you get xxx use it dont you","use","use","VERB",3.5,"TD"
"11836","TD_473_844","you xxx times xxx","times","time","NOUN",2.666666667,"TD"
"11837","TD_473_844","do you want to xxx little boy","want","want","VERB",3.375,"TD"
"11838","TD_473_844","do you want to xxx little boy","little","little","ADJ",3.4,"TD"
"11839","TD_473_844","do you want to xxx little boy","boy","boy","NOUN",6.173913043,"TD"
"11840","TD_473_844","byebye now","now","now","ADV",3.115384615,"TD"
"11841","TD_473_844","I might xxx go out with them","go","go","VERB",3.444444444,"TD"
"11842","TD_473_844","I might xxx go out with them","out","out","ADV",3.488888889,"TD"
"11843","TD_473_844","no soapy water","water","water","NOUN",6.76,"TD"
"11844","TD_473_844","was nice to see you","nice","nice","ADJ",3.173913043,"TD"
"11845","TD_473_844","was nice to see you","see","see","VERB",4.692307692,"TD"
"11846","TD_473_844","um xxx doing","doing","do","VERB",3.674418605,"TD"
"11847","TD_473_844","no worries","worries","worry","NOUN",2.518518519,"TD"
"11848","TD_473_844","oh yeah there were seagulls","were","be","VERB",3.441176471,"TD"
"11849","TD_473_844","Im just thinking she grew up in an xxx house","just","just","ADV",2.068181818,"TD"
"11850","TD_473_844","Im just thinking she grew up in an xxx house","thinking","think","VERB",3.518518519,"TD"
"11851","TD_473_844","Im just thinking she grew up in an xxx house","grew","grow","VERB",3.642857143,"TD"
"11852","TD_473_844","Im just thinking she grew up in an xxx house","house","house","NOUN",5.9375,"TD"
"11853","TD_473_844","whats water","whats","what","NOUN",2.333333333,"TD"
"11854","TD_473_844","whats water","water","water","NOUN",6.76,"TD"
"11855","TD_473_844","and she was painting Grandads car","painting","paint","VERB",6.56,"TD"
"11856","TD_473_844","and she was painting Grandads car","car","car","NOUN",6.52,"TD"
"11857","TD_473_844","want your socks on now","want","want","VERB",3.375,"TD"
"11858","TD_473_844","want your socks on now","socks","sock","NOUN",6.826086957,"TD"
"11859","TD_473_844","want your socks on now","on","on","ADV",3.851851852,"TD"
"11860","TD_473_844","want your socks on now","now","now","ADV",3.115384615,"TD"
"11861","TD_473_844","and your shoes","shoes","shoe","VERB",6.818181818,"TD"
"11862","TD_473_844","come on","come","come","VERB",2.606060606,"TD"
"11863","TD_473_844","come on","on","on","ADV",3.851851852,"TD"
"11864","TD_473_844","use your words","use","use","VERB",3.5,"TD"
"11865","TD_473_844","use your words","words","word","NOUN",3.76,"TD"
"11866","TD_473_844","those were big words","big","big","ADJ",4,"TD"
"11867","TD_473_844","those were big words","words","word","NOUN",3.76,"TD"
"11868","TD_473_844","and we were painting","painting","paint","VERB",6.56,"TD"
"11869","TD_473_844","pictures with water on the ground outside","pictures","picture","NOUN",6.204545455,"TD"
"11870","TD_473_844","pictures with water on the ground outside","water","water","NOUN",6.76,"TD"
"11871","TD_473_844","pictures with water on the ground outside","ground","ground","NOUN",6.076923077,"TD"
"11872","TD_473_844","pictures with water on the ground outside","outside","outside","ADV",6,"TD"
"11873","TD_473_844","drawing PeppaPig","drawing","draw","VERB",5.16,"TD"
"11874","TD_473_844","but it went away didnt it","went","go","VERB",3.444444444,"TD"
"11875","TD_473_844","but it went away didnt it","away","away","ADV",3.291666667,"TD"
"11876","TD_473_844","dried up","dried","dry","VERB",4.826086957,"TD"
"11877","TD_473_844","we do silly things","silly","silly","ADV",4.16,"TD"
"11878","TD_473_844","we do silly things","things","thing","NOUN",4.657142857,"TD"
"11879","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11880","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11881","TD_473_844","youre painting me","painting","paint","VERB",6.56,"TD"
"11882","TD_473_844","Daddys downstairs at work","downstairs","downstairs","ADV",5.739130435,"TD"
"11883","TD_473_844","Daddys downstairs at work","work","work","NOUN",4.807692308,"TD"
"11884","TD_473_844","now dont touch the sides please","now","now","ADV",3.115384615,"TD"
"11885","TD_473_844","now dont touch the sides please","touch","touch","VERB",4.869565217,"TD"
"11886","TD_473_844","now dont touch the sides please","sides","side","NOUN",4.269230769,"TD"
"11887","TD_473_844","<dont touch this> = whispers","touch","touch","VERB",4.869565217,"TD"
"11888","TD_473_844","<dont touch this> = whispers","whispers","whisper","NOUN",4.851851852,"TD"
"11889","TD_473_844","xxx think I xxx windows","think","think","VERB",3.518518519,"TD"
"11890","TD_473_844","xxx think I xxx windows","windows","window","NOUN",6.185185185,"TD"
"11891","TD_473_844","whats different","whats","what","NOUN",2.333333333,"TD"
"11892","TD_473_844","whats different","different","different","ADJ",3.24,"TD"
"11893","TD_473_844","I need to pull","need","need","VERB",3.346153846,"TD"
"11894","TD_473_844","I need to pull","pull","pull","VERB",3.791666667,"TD"
"11895","TD_473_844","thats three","thats","that","NOUN",2.407407407,"TD"
"11896","TD_473_844","so it became three xxx","so","so","ADV",2.04,"TD"
"11897","TD_473_844","xxx = gasps oh xxx","gasps","gasp","VERB",3.035714286,"TD"
"11898","TD_473_844","love gooseberries","love","love","NOUN",4.395759717,"TD"
"11899","TD_473_844","and theyre quite difficult to get ahold of as well","difficult","difficult","ADJ",3.434782609,"TD"
"11900","TD_473_844","and theyre quite difficult to get ahold of as well","get","get","VERB",3.423076923,"TD"
"11901","TD_473_844","and theyre quite difficult to get ahold of as well","as","as","ADV",2.40625,"TD"
"11902","TD_473_844","and theyre quite difficult to get ahold of as well","well","well","ADV",3,"TD"
"11903","TD_473_844","theres xxx farm you might as well do","as","as","ADV",2.40625,"TD"
"11904","TD_473_844","theres xxx farm you might as well do","well","well","ADV",3,"TD"
"11905","TD_473_844","theres xxx farm you might as well do","do","do","VERB",3.674418605,"TD"
"11906","TD_473_844","does it get cold xxx","get","get","VERB",3.423076923,"TD"
"11907","TD_473_844","does it get cold xxx","cold","cold","ADJ",5.625,"TD"
"11908","TD_473_844","xxx like you hadnt slow","slow","slow","VERB",3.625,"TD"
"11909","TD_473_844","that was xxx that we still xxx","still","still","ADV",2.62962963,"TD"
"11910","TD_473_844","close it","close","close","VERB",3.76,"TD"
"11911","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11912","TD_473_844","Lilli stay in here","stay","stay","VERB",3.481481481,"TD"
"11913","TD_473_844","Lilli stay in here","here","here","ADV",3.714285714,"TD"
"11914","TD_473_844","its time to go now","time","time","NOUN",2.666666667,"TD"
"11915","TD_473_844","its time to go now","go","go","VERB",3.444444444,"TD"
"11916","TD_473_844","its time to go now","now","now","ADV",3.115384615,"TD"
"11917","TD_473_844","come on","come","come","VERB",2.606060606,"TD"
"11918","TD_473_844","come on","on","on","ADV",3.851851852,"TD"
"11919","TD_473_844","and a bowl left in the kitchen","bowl","bowl","NOUN",6.866666667,"TD"
"11920","TD_473_844","and a bowl left in the kitchen","left","leave","VERB",3.75,"TD"
"11921","TD_473_844","and a bowl left in the kitchen","kitchen","kitchen","NOUN",6.153846154,"TD"
"11922","TD_473_844","you know we had to be xxx","know","know","VERB",3.615384615,"TD"
"11923","TD_473_844","you know we had to be xxx","had","have","VERB",2.977777778,"TD"
"11924","TD_473_844","go on have a tantrum go on go on","go","go","VERB",3.444444444,"TD"
"11925","TD_473_844","go on have a tantrum go on go on","on","on","ADV",3.851851852,"TD"
"11926","TD_473_844","go on have a tantrum go on go on","have","have","VERB",2.977777778,"TD"
"11927","TD_473_844","go on have a tantrum go on go on","go","go","NOUN",3.444444444,"TD"
"11928","TD_473_844","go on have a tantrum go on go on","go","go","NOUN",3.444444444,"TD"
"11929","TD_473_844","have a tantrum xxx","have","have","VERB",2.977777778,"TD"
"11930","TD_473_844","go on go on go on go on have a trantrum","go","go","VERB",3.444444444,"TD"
"11931","TD_473_844","go on go on go on go on have a trantrum","go","go","NOUN",3.444444444,"TD"
"11932","TD_473_844","go on go on go on go on have a trantrum","go","go","NOUN",3.444444444,"TD"
"11933","TD_473_844","go on go on go on go on have a trantrum","go","go","NOUN",3.444444444,"TD"
"11934","TD_473_844","go on go on go on go on have a trantrum","on","on","ADV",3.851851852,"TD"
"11935","TD_473_844","go on go on go on go on have a trantrum","have","have","VERB",2.977777778,"TD"
"11936","TD_473_844","okay come on out to the car","come","come","VERB",2.606060606,"TD"
"11937","TD_473_844","okay come on out to the car","on","on","ADV",3.851851852,"TD"
"11938","TD_473_844","okay come on out to the car","out","out","ADV",3.488888889,"TD"
"11939","TD_473_844","okay come on out to the car","car","car","NOUN",6.52,"TD"
"11940","TD_473_844","say goodbye to Nanny come and get a kiss","say","say","VERB",2.933333333,"TD"
"11941","TD_473_844","say goodbye to Nanny come and get a kiss","come","come","VERB",2.606060606,"TD"
"11942","TD_473_844","say goodbye to Nanny come and get a kiss","get","get","VERB",3.423076923,"TD"
"11943","TD_473_844","say goodbye to Nanny come and get a kiss","kiss","kiss","NOUN",5.739130435,"TD"
"11944","TD_473_844","and kisskiss to grandpa","grandpa","grandpa","NOUN",6.577777778,"TD"
"11945","TD_473_844","nice to see you too xxx","nice","nice","ADJ",3.173913043,"TD"
"11946","TD_473_844","nice to see you too xxx","see","see","VERB",4.692307692,"TD"
"11947","TD_473_844","nice to see you too xxx","too","too","ADV",2.451612903,"TD"
"11948","TD_473_844","dont see much of you these days","see","see","VERB",4.692307692,"TD"
"11949","TD_473_844","dont see much of you these days","much","much","ADV",2.533333333,"TD"
"11950","TD_473_844","dont see much of you these days","days","day","NOUN",4.555555556,"TD"
"11951","TD_473_844","go away to Auntie","go","go","VERB",3.444444444,"TD"
"11952","TD_473_844","go away to Auntie","away","away","ADV",3.291666667,"TD"
"11953","TD_473_844","is that a MickeyMouse","is","be","VERB",3.441176471,"TD"
"11954","TD_473_844","you done then","done","do","VERB",3.674418605,"TD"
"11955","TD_473_844","you done then","then","then","ADV",2.086956522,"TD"
"11956","TD_473_844","good girl well done","good","good","ADJ",3.375,"TD"
"11957","TD_473_844","good girl well done","girl","girl","NOUN",5.52173913,"TD"
"11958","TD_473_844","good girl well done","well","well","ADV",3,"TD"
"11959","TD_473_844","good girl well done","done","do","VERB",3.674418605,"TD"
"11960","TD_473_844","you want some more","want","want","VERB",3.375,"TD"
"11961","TD_473_844","you want some more","more","more","ADJ",3.565217391,"TD"
"11962","TD_473_844","is he so big","so","so","ADV",2.04,"TD"
"11963","TD_473_844","is he so big","big","big","ADJ",4,"TD"
"11964","TD_473_844","oh put the top here this black one","put","put","VERB",2.419354839,"TD"
"11965","TD_473_844","oh put the top here this black one","top","top","NOUN",5.125,"TD"
"11966","TD_473_844","oh put the top here this black one","here","here","ADV",3.714285714,"TD"
"11967","TD_473_844","oh put the top here this black one","black","black","ADJ",3.6,"TD"
"11968","TD_473_844","oh put the top here this black one","one","one","NOUN",3.52,"TD"
"11969","TD_473_844","see","see","see","VERB",4.692307692,"TD"
"11970","TD_473_844","press it in","press","press","VERB",3.833333333,"TD"
"11971","TD_473_844","can you do it","do","do","VERB",3.674418605,"TD"
"11972","TD_473_844","oh well done","well","well","ADV",3,"TD"
"11973","TD_473_844","oh well done","done","do","VERB",3.674418605,"TD"
"11974","TD_473_844","well done","well","well","ADV",3,"TD"
"11975","TD_473_844","well done","done","do","VERB",3.674418605,"TD"
"11976","TD_473_844","Lilly wait for Daddy","wait","wait","VERB",3.565217391,"TD"
"11977","TD_473_844","lets go","lets","let","NOUN",2.857142857,"TD"
"11978","TD_473_844","lets go","go","go","VERB",3.444444444,"TD"
"11979","TD_473_844","thats for you darling","thats","that","NOUN",2.407407407,"TD"
"11980","TD_473_844","thats for you darling","darling","darling","NOUN",1.740740741,"TD"
"11981","TD_473_844","xxx bags are gone","bags","bag","NOUN",6.375,"TD"
"11982","TD_473_844","xxx bags are gone","gone","gone","ADJ",3.923076923,"TD"
"11983","TD_473_844","yes darling","darling","darling","NOUN",1.740740741,"TD"
"11984","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11985","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11986","TD_473_844","something bit me","bit","bit","VERB",3.52,"TD"
"11987","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11988","TD_473_844","look at that one Daddy","look","look","VERB",4.565217391,"TD"
"11989","TD_473_844","look at that one Daddy","Daddy","daddy","NOUN",6.826086957,"TD"
"11990","TD_473_844","hes so fluffy","so","so","ADV",2.04,"TD"
"11991","TD_473_844","hes so fluffy","fluffy","fluffy","ADJ",4.244444444,"TD"
"11992","TD_473_844","oh are you now","now","now","ADV",3.115384615,"TD"
"11993","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"11994","TD_473_844","look at your face","look","look","VERB",4.565217391,"TD"
"11995","TD_473_844","look at your face","face","face","NOUN",6.730769231,"TD"
"11996","TD_473_844","that face is their face really","face","face","NOUN",6.730769231,"TD"
"11997","TD_473_844","that face is their face really","face","face","NOUN",6.730769231,"TD"
"11998","TD_473_844","that face is their face really","really","really","ADV",3.24,"TD"
"11999","TD_473_844","sort of way back when","sort","sort","NOUN",2.977272727,"TD"
"12000","TD_473_844","sort of way back when","way","way","NOUN",1.8,"TD"
"12001","TD_473_844","sort of way back when","back","back","ADV",4.413043478,"TD"
"12002","TD_473_844","sort of way back when","when","when","ADV",2.217391304,"TD"
"12003","TD_473_844","=laughs","laughs","laugh","NOUN",5.451612903,"TD"
"12004","TD_473_844","come here sweet pea let me","come","come","VERB",2.606060606,"TD"
"12005","TD_473_844","come here sweet pea let me","here","here","ADV",3.714285714,"TD"
"12006","TD_473_844","come here sweet pea let me","sweet","sweet","ADJ",4.12,"TD"
"12007","TD_473_844","come here sweet pea let me","pea","pea","NOUN",6.541666667,"TD"
"12008","TD_473_844","come here sweet pea let me","let","let","VERB",2.857142857,"TD"
"12009","TD_473_844","dont mind bothering","mind","mind","VERB",2.515151515,"TD"
"12010","TD_473_844","thats it","thats","that","VERB",2.407407407,"TD"
"12011","TD_473_844","itll just rot waiting in your hand","just","just","ADV",2.068181818,"TD"
"12012","TD_473_844","itll just rot waiting in your hand","waiting","wait","VERB",3.565217391,"TD"
"12013","TD_473_844","itll just rot waiting in your hand","hand","hand","NOUN",6.75,"TD"
"12014","TD_473_844","are you hungry are you","hungry","hungry","ADJ",3.375,"TD"
"12015","TD_473_844","sorry sweetheart","sorry","sorry","ADJ",3.041666667,"TD"
"12016","TD_473_844","there you go","there","there","ADV",2.958333333,"TD"
"12017","TD_473_844","there you go","go","go","VERB",3.444444444,"TD"
"12018","TD_473_844","here darling","here","here","ADV",3.714285714,"TD"
"12019","TD_473_844","here darling","darling","darling","NOUN",1.740740741,"TD"
"12020","TD_473_844","there we go","there","there","ADV",2.958333333,"TD"
"12021","TD_473_844","there we go","go","go","VERB",3.444444444,"TD"
"12022","TD_473_844","thank you very much","thank","thank","VERB",3.458333333,"TD"
"12023","TD_473_844","thank you very much","very","very","ADV",2.035714286,"TD"
"12024","TD_473_844","thank you very much","much","much","ADV",2.533333333,"TD"
"12025","TD_473_844","thank you","thank","thank","VERB",3.458333333,"TD"
"12026","TD_473_844","Lilly come here please","come","come","VERB",2.606060606,"TD"
"12027","TD_473_844","Lilly come here please","here","here","ADV",3.714285714,"TD"
"12028","TD_473_844","xxx with me come here","come","come","VERB",2.606060606,"TD"
"12029","TD_473_844","xxx with me come here","here","here","ADV",3.714285714,"TD"
"12030","TD_473_844","alright starting from with the last xxx step on the floor","starting","start","VERB",3.32,"TD"
"12031","TD_473_844","alright starting from with the last xxx step on the floor","last","last","ADJ",3.642857143,"TD"
"12032","TD_473_844","alright starting from with the last xxx step on the floor","step","step","NOUN",5.625,"TD"
"12033","TD_473_844","alright starting from with the last xxx step on the floor","floor","floor","NOUN",6.541666667,"TD"
"12034","TD_473_844","alright we gotta put some of the <strappies>","got","get","VERB",3.423076923,"TD"
"12035","TD_473_844","alright we gotta put some of the <strappies>","put","put","VERB",2.419354839,"TD"
"12036","TD_473_844","straps on okay","okay","okay","ADJ",2.978723404,"TD"
"12037","TD_473_844","see these big flowers here","see","see","VERB",4.692307692,"TD"
"12038","TD_473_844","see these big flowers here","big","big","ADJ",4,"TD"
"12039","TD_473_844","see these big flowers here","here","here","ADV",3.714285714,"TD"
"12040","TD_473_844","what color are these big flowers","color","color","NOUN",4.757575758,"TD"
"12041","TD_473_844","what color are these big flowers","big","big","ADJ",4,"TD"
"12042","TD_473_844","pink good girl","pink","pink","ADJ",3.29787234,"TD"
"12043","TD_473_844","pink good girl","good","good","ADJ",3.375,"TD"
"12044","TD_473_844","pink good girl","girl","girl","NOUN",5.52173913,"TD"
"12045","TD_473_844","youve got your puppy on havent you and youve got Sams tshirt xxx","got","get","VERB",3.423076923,"TD"
"12046","TD_473_844","youve got your puppy on havent you and youve got Sams tshirt xxx","puppy","puppy","NOUN",5.777777778,"TD"
"12047","TD_473_844","youve got your puppy on havent you and youve got Sams tshirt xxx","got","get","VERB",3.423076923,"TD"
"12048","TD_473_844","yeah youve got your Sam tshirt on havent you","got","get","VERB",3.423076923,"TD"
"12049","TD_473_844","do you remember Sam from the university","remember","remember","VERB",3.464285714,"TD"
"12050","TD_473_844","do you remember Sam from the university","university","university","NOUN",2.264705882,"TD"
"12051","TD_473_844","you know when we go and she does that game with you","know","know","VERB",3.615384615,"TD"
"12052","TD_473_844","you know when we go and she does that game with you","when","when","ADV",2.217391304,"TD"
"12053","TD_473_844","you know when we go and she does that game with you","go","go","VERB",3.444444444,"TD"
"12054","TD_473_844","you know when we go and she does that game with you","does","do","VERB",3.674418605,"TD"
"12055","TD_473_844","you know when we go and she does that game with you","game","game","NOUN",6.355633803,"TD"
"12056","TD_473_844","where","where","where","ADV",2.48,"TD"
"12057","TD_473_844","it goes","goes","go","VERB",3.444444444,"TD"
