doc_id,paragraph_id,sentence_id,sentence,token_id,token,lemma,upos,xpos,feats,head_token_id,dep_rel,deps,misc,temporality
TD_465_541,474,1,like we were chasing each other through the tunnels,3,were,be,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,4,aux,NA,NA,displaced
TD_465_541,475,1,I'd be on one end,2,'d,would,AUX,MD,VerbForm=Fin,6,aux,NA,NA,displaced
TD_465_541,476,1,he'd be on the other crawling towards me,2,'d,would,AUX,MD,VerbForm=Fin,7,aux,NA,NA,displaced
TD_465_541,480,1,what would you get your kid do,2,would,would,AUX,MD,VerbForm=Fin,4,aux,NA,NA,displaced
TD_465_541,481,1,it wa it was one of those shows where they set them up you know to see if the kid would,4,was,be,AUX,VBD,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,5,cop,NA,NA,displaced
TD_465_541,482,1,open the door to somebody when the mom was gone,1,open,open,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_465_541,483,1,stop,1,stop,stop,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpacesAfter=\n,ambiguous
TD_465_541,486,1,you know one of the moms was like no he won't he xxx,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,14,parataxis,NA,NA,present
TD_465_541,487,1,they had like,2,had,have,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_465_541,488,1,they set it up where a guy came and he was a really friendly guy he was an actor and then he was like construction guys was coming in the house when the mom was there,2,set,set,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_465_541,489,1,designing planning to do something some fixing or something,1,designing,design,VERB,VBG,VerbForm=Ger,0,root,NA,NA,present
TD_465_541,491,1,the mom leaves and she's gone and then he comes back to the house,3,leaves,leave,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_465_541,492,1,like the next day or you know something,7,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_465_541,494,1,they set it up where he was like oh hey yeah I just needed to come in,2,set,set,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,2,1,did you draw a tiny dot on yourself,1,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,5,1,here you go,3,go,go,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_472_829,8,1,you doing letters,2,doing,do,VERB,VBG,Tense=Pres|VerbForm=Part,0,root,NA,NA,ambiguous
TD_472_829,9,1,got it,1,got,get,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,10,1,what's the matter,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_472_829,11,1,you have drawn on it,2,have,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,12,1,it's okay,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,13,1,are you doing letters,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,14,1,want me to write you some letters,1,want,want,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,15,1,what would you like me to write,2,would,would,AUX,MD,VerbForm=Fin,4,aux,NA,NA,displaced
TD_472_829,16,1,you have got a snotty nose,2,have,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,17,1,shall I get you a tissue,1,shall,shall,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,18,1,let's just use it xxx,1,let,let,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpaceAfter=No,ambiguous
TD_472_829,19,1,hold my hand,1,hold,hold,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,21,1,how do you touch the dogs,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,present
TD_472_829,23,1,Daddy likes these dogs,2,likes,like,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,24,1,you're okay,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,25,1,you're okay,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,26,1,she didn't get anything,2,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,4,aux,NA,SpaceAfter=No,displaced
TD_472_829,29,1,we go and find the tunnels,2,go,go,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,30,1,they're noisy but they're not doing anything are they,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,31,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,32,1,there aren't any tractors here love,2,are,be,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,present
TD_472_829,33,1,they're at the farm,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_472_829,34,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,35,1,do you want me to hold it then,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,36,1,there aren't any tractors in the park love,2,are,be,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,present
TD_472_829,37,1,they're at the farm aren't they,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_472_829,38,1,yeah we'd have to go to the farm for tractors,3,'d,would,AUX,MD,VerbForm=Fin,4,aux,NA,NA,displaced
TD_472_829,39,1,yeah the the tunnel is down here,5,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7,cop,NA,NA,present
TD_472_829,40,1,should we go there,1,should,should,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,41,1,we can go this way xxx,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,42,1,yeah I've got better,3,'ve,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,present
TD_472_829,43,1,xxx fallen over,2,fallen,fall,VERB,VBN,Tense=Past|VerbForm=Part,0,root,NA,NA,displaced
TD_472_829,45,1,they've been all cut down haven't they,2,'ve,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,NA,present
TD_472_829,46,1,this was a tree last time we came,2,was,be,AUX,VBD,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,4,cop,NA,NA,displaced
TD_472_829,47,1,had its leaves taken off,1,had,have,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,49,1,not all ducks are going to jump back in,4,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,SpacesAfter=\s\s\s,displaced
TD_472_829,51,1,time to get some food for the ducks,3,get,get,VERB,VB,VerbForm=Inf,1,acl,NA,NA,ambiguous
TD_472_829,54,1,let's get in the car there,1,let,let,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpaceAfter=No,ambiguous
TD_472_829,55,1,you'll have some food then,2,'ll,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,56,1,because that's where you buy food from,3,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_472_829,57,1,we can go to the car,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,59,1,oh do you want to go on the train not the car,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,displaced
TD_472_829,63,1,ugh that was hard,3,was,be,AUX,VBD,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,4,cop,NA,NA,displaced
TD_472_829,65,1,would you like to feed the ducks,1,would,would,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,69,1,do you want to see the other group then,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,70,1,look,1,look,look,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,71,1,listen,1,listen,listen,VERB,VB,VerbForm=Inf,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,73,1,do you see,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,75,1,that's a gully,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_472_829,78,1,look,1,look,look,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,81,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,82,1,what are these ones doing,2,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_472_829,83,1,we give that some seeds,2,give,give,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,84,1,xxx they're looking for worms xxx,3,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,present
TD_472_829,88,1,that's the white xxx coming,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_472_829,89,1,these will xxx,2,will,will,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,90,1,give it some seed huh,1,give,give,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,91,1,won't they,1,wo,will,AUX,MD,VerbForm=Fin,3,aux,NA,SpaceAfter=No,displaced
TD_472_829,92,1,I'll be you're lucky yeah,2,'ll,will,AUX,MD,VerbForm=Fin,6,aux,NA,NA,displaced
TD_472_829,93,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,94,1,xxx say hello,2,say,say,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,95,1,say hello,1,say,say,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,96,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,97,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,98,1,hold it like this,1,hold,hold,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,99,1,hold it,1,hold,hold,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,100,1,hold it at the end,1,hold,hold,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,101,1,like this and take it through,4,take,take,VERB,VB,VerbForm=Inf,2,conj,NA,NA,ambiguous
TD_472_829,102,1,soften the elbow,1,soften,soften,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,103,1,he said,2,said,say,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,SpacesAfter=\s\n,displaced
TD_472_829,104,1,what is that xxx,2,is,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,109,1,do you want to give some to the ducks,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,SpacesBefore=\s\s,displaced
TD_472_829,113,1,they're gonna come now aren't they,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,114,1,there that's i they're going in my shoe,3,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_472_829,115,1,I don't want them in my shoe,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,present
TD_472_829,116,1,there they are,3,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,1,cop,NA,SpacesAfter=\n,present
TD_472_829,117,1,they're eating it all aren't they,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,118,1,there's even more hens,2,'s,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,119,1,can you see their feet,1,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,121,1,those are funny feet,2,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_472_829,127,1,there love there's lots of seeds by Mommy's feet,2,love,love,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,128,1,there's an xxx on Mommy's feet,2,'s,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,129,1,xxx don't they,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,present
TD_472_829,132,1,yeah you're right,3,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_472_829,133,1,listen,1,listen,listen,VERB,VB,VerbForm=Inf,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,137,1,there's no sheep here,2,'s,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,138,1,no they're not here,3,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_472_829,139,1,remember before I said do you want to go to the farm or do you want to go to the park,1,remember,remember,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,140,1,and you said,3,said,say,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,SpacesAfter=\n,displaced
TD_472_829,141,1,I want to go to the park,2,want,want,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,143,1,can we go to the farm this afternoon,1,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,144,1,you wanna see the horsies,2,wan,want,VERB,VBP,Abbr=Yes|Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,displaced
TD_472_829,145,1,you know where there's lots of horsies,2,know,know,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,146,1,you and Nana have ridden the horses at the xxx didn't you,4,have,have,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,NA,present
TD_472_829,151,1,are you worried about ducks,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,154,1,xxx come on cuddle Mommy a bit,2,come,come,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,156,1,that's better,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,158,1,<guh guh> = makesgsound Granny,6,makesgsound,makesgsound,VERB,VBN,Tense=Past|VerbForm=Part,7,amod,NA,NA,displaced
TD_472_829,159,1,<nuh nuh> = makesnsound Nana,6,makesnsound,makesnsound,VERB,VBN,Tense=Past|VerbForm=Part,7,amod,NA,NA,displaced
TD_472_829,160,1,let's give you a little freshen up,1,let,let,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpaceAfter=No,ambiguous
TD_472_829,162,1,I hit my arm on the radiator,2,hit,hit,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,163,1,here we go,3,go,go,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_472_829,165,1,I'm Mommy,2,'m,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,167,1,are you doing your impression of Daddy when you're doing that,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,168,1,are you pretending to be Daddy,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,169,1,does Daddy sing,1,does,do,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,170,1,right should we put your,2,should,should,AUX,MD,VerbForm=Fin,4,aux,NA,NA,displaced
TD_472_829,173,1,that's one way of doing it right,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_472_829,174,1,pull that leg out again,1,pull,pull,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,177,1,probably wouldn't lean on the xxx,2,would,would,AUX,MD,VerbForm=Fin,4,aux,NA,SpaceAfter=No,displaced
TD_472_829,178,1,xxx you're asking for trouble there,3,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,present
TD_472_829,179,1,you're gonna slide away aren't you,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,180,1,you put it in your bed haven't you,2,put,put,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,9,advcl,NA,NA,displaced
TD_472_829,181,1,that one is all gone yeah,3,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_472_829,182,1,there we go,3,go,go,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpacesAfter=\n,present
TD_472_829,183,1,you do know I'm not Daddy don't you,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,184,1,yeah but it's old,4,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_472_829,185,1,don't drink that,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,SpaceAfter=No,present
TD_472_829,186,1,I don't even know when that's from,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,5,aux,NA,SpaceAfter=No,present
TD_472_829,187,1,<do do do do dee dee> = sings,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,188,1,come on,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,189,1,you can have your juice in bed,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,192,1,it's time for some sleep now,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,NA,present
TD_472_829,193,1,<<see how they run> = whispers> = sings,2,see,see,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,194,1,<<they all ran up to the farmer's wife> = whispers> = sings,4,ran,run,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,195,1,<<cut off their tails with a carving knife> = whispers> = sings,2,cut,cut,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,196,1,did you ever see such a thing in your life> = whispers> = sings,1,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,4,aux,NA,SpacesBefore=\s\s,displaced
TD_472_829,197,1,= whispers cleaning train,3,cleaning,cleaning,VERB,VBG,VerbForm=Ger,2,acl,NA,NA,present
TD_472_829,198,1,cleaning all the leaves off the lines,1,cleaning,clean,VERB,VBG,VerbForm=Ger,0,root,NA,NA,present
TD_472_829,200,1,<how they run> = sings,4,run,run,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,SpaceAfter=No,present
TD_472_829,201,1,<they all ran up to the farmer's wife> = sings,4,ran,run,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,202,1,<who cut off their tails with a carving knife> = sings,3,cut,cut,VERB,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,0,root,NA,NA,displaced
TD_472_829,203,1,<did you ever see such a thing in your life> = sings,2,did,do,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,5,aux,NA,NA,displaced
TD_472_829,205,1,no you're going to bed,3,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,displaced
TD_472_829,206,1,we're just doing one of these and then we're going to bed,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,displaced
TD_472_829,209,1,Daddy says there's a job here,2,says,say,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,211,1,oh stop,2,stop,stop,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,212,1,Daddy says there's a job,2,says,say,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,215,1,do you want to live there,1,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,SpacesBefore=\s\s,displaced
TD_472_829,217,1,fancy day xxx to be silly with this,5,be,be,AUX,VB,VerbForm=Inf,6,cop,NA,NA,ambiguous
TD_472_829,220,1,leave that,1,leave,leave,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,221,1,it's not yours,2,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,cop,NA,NA,present
TD_472_829,222,1,it's Amy's,2,'s,be,VERB,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,223,1,isn't it,1,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3,cop,NA,SpaceAfter=No,present
TD_472_829,228,1,stop stop stop stop stop stop stop,1,stop,stop,VERB,VB,Mood=Imp|VerbForm=Fin,4,parataxis,NA,NA,ambiguous
TD_472_829,229,1,no look at me,2,look,look,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,230,1,it doesn't look right,2,does,do,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4,aux,NA,SpaceAfter=No,present
TD_472_829,231,1,listen,1,listen,listen,VERB,VB,VerbForm=Inf,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,232,1,where is she Elle,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_472_829,233,1,come on xxx,1,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,237,1,look,1,look,look,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,239,1,is that from the birds,1,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,cop,NA,NA,present
TD_472_829,241,1,help,1,help,help,VERB,VB,VerbForm=Inf,0,root,NA,SpacesAfter=\n,ambiguous
TD_472_829,242,1,pulling out your coat,1,pulling,pull,VERB,VBG,VerbForm=Ger,0,root,NA,NA,present
TD_472_829,243,1,right come in here,2,come,come,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,246,1,go home,1,go,go,VERB,VB,Mood=Imp|VerbForm=Fin,0,root,NA,NA,ambiguous
TD_472_829,248,1,were those three yawns,1,were,be,AUX,VBD,Mood=Ind|Tense=Past|VerbForm=Fin,4,cop,NA,NA,displaced
TD_472_829,250,1,we're going xxx now nary,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,251,1,are they screaming,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,252,1,are they,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,253,1,what is it that you're getting actually game now,2,is,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,cop,NA,NA,present
TD_472_829,254,1,are you going to give your horsies a wave,1,are,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,displaced
TD_472_829,257,1,you think you can try to explain it,2,think,think,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,258,1,no <that's what I thought> = laughs,4,'s,be,AUX,VBZ,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,10,cop,NA,NA,present
TD_472_829,260,1,can't hear when it's raining,1,ca,can,AUX,MD,VerbForm=Fin,3,aux,NA,SpaceAfter=No,displaced
TD_472_829,262,1,you're looking around hey you're right hey puppy,2,'re,be,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,3,aux,NA,NA,present
TD_472_829,263,1,what do you want to say to the xxx,2,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,4,aux,NA,NA,displaced
TD_472_829,264,1,I think xxx just right xxx you might just xxx,2,think,think,VERB,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,0,root,NA,NA,present
TD_472_829,265,1,that one there and what else do you like,7,do,do,AUX,VBP,Mood=Ind|Tense=Pres|VerbForm=Fin,9,aux,NA,NA,present
TD_472_829,267,1,you can think about that,2,can,can,AUX,MD,VerbForm=Fin,3,aux,NA,NA,displaced
